,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,6140.0,-52,66.25580000000001,3.987955465586604,4.0
21,d-022,G1X1-2,19900.0,-61,66.25580000000001,1.086120401337539,4.0
22,d-021,G3X3S-1,11200.0,-68,66.25580000000001,1.6345534504222134,3.9204
23,d-020,G3X3S-2,12500.0,-64,66.25580000000001,1.2462285189561808,3.9204
24,d-019,G2X2S-1,14300.0,-63,66.25580000000001,1.2924204297674935,3.9601
25,d-018,G2X2S-2,7020.0,-58,66.25580000000001,2.784494517239639,3.9601
26,d-017,G2X2L-1,19600.0,-63,66.25580000000001,1.6695887644577467,4.0
27,d-016,G2X2L-2,8900.0,-54,66.25580000000001,2.763403263403471,4.0
