Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,4720.0,-41,66.2451,8.716214177978703,4.0
d-022,G1X1-2,11300.0,-59,66.2451,1.6974456840868934,4.0
d-021,G3X3S-1,14000.0,-50,66.2451,1.4948028621347835,3.9204
d-020,G3X3S-2,13200.0,-63,66.2451,1.941964940369971,3.9204
d-019,G2X2S-1,13700.0,-40,66.2451,2.948117145950161,3.9601
d-018,G2X2S-2,5490.0,-66,66.2451,3.2028170459013303,3.9601
d-017,G2X2L-1,11700.0,-57,66.2451,2.296142550547792,4.0
d-016,G2X2L-2,10400.0,-43,66.2451,3.428409090908649,4.0
