Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,3970.0,-39,66.4135,9.608371040723036,4.0
d-022,G1X1-2,9970.0,-59,66.4135,2.023890206709607,4.0
d-021,G3X3S-1,13400.0,-47,66.4135,1.7993823697923672,3.9204
d-020,G3X3S-2,12200.0,-62,66.4135,1.8969762755939084,3.9204
d-019,G2X2S-1,11000.0,-39,66.4135,3.2223757663695367,3.9601
d-018,G2X2S-2,5260.0,-61,66.4135,1.684677965878259,3.9601
d-017,G2X2L-1,12400.0,-61,66.4135,1.657428355957998,4.0
d-016,G2X2L-2,10500.0,-44,66.4135,3.574170437406392,4.0
