,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,4860.0,-60,66.4216,4.677125874125834,4.0
21,d-022,G1X1-2,10300.0,-49,66.4216,3.2567307692302934,4.0
22,d-021,G3X3S-1,17000.0,-69,66.4216,0.6885268593261448,3.9204
23,d-020,G3X3S-2,11400.0,-64,66.4216,2.2412700422304686,3.9204
24,d-019,G2X2S-1,14300.0,-64,66.4216,-0.35490918917578884,3.9601
25,d-018,G2X2S-2,6320.0,-60,66.4216,2.437407680663467,3.9601
26,d-017,G2X2L-1,9080.0,-56,66.4216,2.9892956441146894,4.0
27,d-016,G2X2L-2,11200.0,-58,66.4216,1.73473945409456,4.0
