Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,5460.0,-41,66.2928,8.649315514994205,4.0
d-022,G1X1-2,11000.0,-59,66.2928,1.7089160839161142,4.0
d-021,G3X3S-1,14900.0,-58,66.2928,0.8556953965241295,3.9204
d-020,G3X3S-2,12500.0,-61,66.2928,2.08526746916766,3.9204
d-019,G2X2S-1,14000.0,-40,66.2928,3.0166293391969816,3.9601
d-018,G2X2S-2,10800.0,-63,66.2928,2.1483528970735537,3.9601
d-017,G2X2L-1,13600.0,-59,66.2928,1.7326923076921608,4.0
d-016,G2X2L-2,10800.0,-44,66.2928,3.1794871794872903,4.0
