Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,50200.0,-21,66.4125
100.0,37900.0,-34,66.4125
215.44346900318823,27200.0,-37,66.4125
464.15888336127773,20100.0,-46,66.4125
1000.0,14000.0,-62,66.4125
2154.4346900318824,9200.0,-87,66.4125
4641.588833612777,5200.0,-125,66.4125
