Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,57000.0,-79,66.4066
100.0,29900.0,-67,66.4066
215.44346900318823,8670.0,-34,66.4066
464.15888336127773,6540.0,-44,66.4066
1000.0,4410.0,-59,66.4066
2154.4346900318824,2840.0,-83,66.4066
4641.588833612777,1560.0,-114,66.4066
