Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
30.0,841000.0,-101,65.9047
46.3679,841000.0,-101,65.9047
100.0,841000.0,-101,65.9047
215.827,841000.0,-101,65.9047
461.538,841000.0,-101,65.9047
1000.0,841000.0,-101,65.9047
2142.86,841000.0,-101,65.9047
5000.0,841000.0,-101,65.9047
5000.0,841000.0,-101,65.9047
