Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,68200.0,-64,65.8484
100.0,19700.0,-15,65.8484
215.44346900318823,17800.0,-13,65.8484
464.15888336127773,16500.0,-16,65.8484
1000.0,15200.0,-23,65.8484
2154.4346900318824,13600.0,-39,65.8484
4641.588833612777,12100.0,-57,65.8484
