Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,36600.0,-27,66.4125
100.0,71300.0,-72,66.4125
215.44346900318823,29200.0,-66,66.4125
464.15888336127773,10500.0,-31,66.4125
1000.0,7640.0,-52,66.4125
2154.4346900318824,5430.0,-82,66.4125
4641.588833612777,3150.0,-129,66.4125
