Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,209000.0,-74,66.4125
100.0,98600.0,-73,66.4125
215.44346900318823,17900.0,-35,66.4125
464.15888336127773,13200.0,-45,66.4125
1000.0,9200.0,-58,66.4125
2154.4346900318824,6370.0,-83,66.4125
4641.588833612777,3680.0,-120,66.4125
